"id","X","Y","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10"
1,-0.321810058067624,-1.5806606266569,-0.923713353972931,0.18170771687514,0.819436070994973,-1.02904531857307,-1.10191962728443,0.0250576137172152,0.0950813190154303,-0.988646292152277,-1.22940180918494,-1.26220417180422
2,0.414686581084709,0.983024287101131,-0.302298374320099,-0.287436438126869,-1.96332646777999,-1.81184496183525,-0.303667591188804,0.025900832491866,-0.841085919543939,-0.94104615664542,-0.875693541771495,-1.55719919931512
3,1.19759606300747,1.15871978781679,0.508726782194017,0.478257118306476,1.07893926048657,0.500504779308821,-0.219336342179698,2.93033851412211,3.13118606438939,3.5010063271524,1.22866810027913,1.41520366624525
4,2.75134617043958,2.01103259710769,-0.251212036795161,1.31086600138036,-1.7097301490572,-0.577573523945437,-0.935982774206059,0.245869734801367,-0.260233156197231,-0.627199455298266,-0.640889964415179,-0.963255055423486
5,0.311102591130534,-0.0125294824086482,-1.2063850923951,-1.14203309531566,-1.25410145873535,-0.378989890679342,-0.768254861724978,-0.151986885147771,-1.23104757427385,-1.29625895866635,-2.52657580720911,-1.91406255194158
6,0.101232146039806,-0.468567027905134,-1.21379488346576,-0.906575038576786,0.892600108376674,0.803795463954059,0.753642582180955,-0.466153709520245,0.681334349266317,0.691220996816132,1.55687530336911,-0.0847614868891851
7,-0.415428875120083,1.27758461194294,0.091270633894488,-0.300455647094574,1.88234804947885,0.827073715141624,1.11157383279613,1.60434124884064,2.09645047636528,0.218999713278431,-0.971672889530898,-1.47862693655711
8,-0.358913087664923,-0.0346531754763184,-0.390740103460028,1.40463388309905,1.52803520569015,1.10703585770158,1.63120024364249,0.993983344257426,1.57041048556481,0.764675341901793,0.80131644847704,0.078951097362956
9,1.48538056707764,1.84932130607482,1.49846377085003,0.841105260397411,0.0540228232950411,-0.0658976076310121,1.31948492651345,1.16662198321192,-0.274979956819708,0.849233901268834,0.0922733051026144,0.761900639062876
10,2.10080690378348,-0.48254846374335,0.012510377707042,-0.811502094893823,0.946702989653214,0.761177205101951,-0.582616124443208,-1.95669456184045,-1.3934413703786,-0.262139698872249,-0.519383567108319,0.174332004154801
11,2.3682399583565,1.48516448476658,0.867469289473351,-0.257442401827862,-0.903447102906307,-0.146916237204862,0.276692447920677,-0.249337476766193,1.31891147658905,0.289774337807742,-1.1156695194979,-0.997370577232692
12,-0.350170396558308,-2.32695550444507,-0.916172297380396,-0.275314741262939,-1.44211239394981,-2.00012131136669,-1.64841803205931,-0.890285694397854,-0.97991960912938,-0.744285993137643,-0.592761831290127,0.698292420200453
13,-0.231739462446774,-0.561347674342941,0.28384506062342,-0.882828025449762,0.0439220450142354,-0.68656095408264,-1.31484143369853,-0.9748788452493,-1.40160090408342,-0.870909164534607,0.378885039142415,-0.0689691825023396
14,1.0626367856947,1.41806213669742,1.67943896600757,1.33709532434497,-1.01568439222756,-0.672167860870194,-0.181469657844896,0.780416806447389,0.610482242141314,0.565240903249762,0.0456737200456199,-0.511457583569416
15,-0.332060838737163,-0.743293383384863,0.995965045718117,0.124665952394516,1.52467011121267,0.594001576214634,1.39946018933155,-1.87785519457016,-1.93336715505847,-1.35178357578809,-0.682644416856408,-0.33539805776508
16,-1.40356566166019,0.145712386069355,0.514534069377078,0.233744208648917,0.590337206220852,1.1298113907562,1.36982446979048,0.642138519791016,0.485626577051688,0.886125026355359,1.95172017550705,-0.0778765957858586
17,0.835984783176295,-0.996926673078416,-0.608052095710907,-0.202893709249173,-0.000843792045422317,-0.536432671362669,0.852689110681352,-0.143437449518584,-0.399350203781074,-1.03710257552297,-1.55056936618445,-1.87428421226502
18,0.149835815986064,2.63977996344713,0.434019080656212,0.212603814233954,-1.85603581576179,-2.2085173021873,-0.415937284860676,-0.95319862497265,-0.600035537028872,-0.941692881710395,-0.142019555428333,-1.48986765537455
19,-0.290771629142747,1.22960007354099,-0.262545707836982,1.67617976735095,0.157492553419924,0.675473137136652,1.57216036664322,1.27270614320503,0.156519303640954,1.39325506747728,1.09360785503789,1.15318842196725
20,0.131797181960874,-0.402332811662902,-0.656056352955742,-0.470532943499567,-1.20910611450074,-0.793507018823758,-0.778041243587669,-0.866864173202957,0.473190505431475,0.269801457577897,-0.199314448205634,0.0272272069174007
21,-1.49101613481107,-0.2040689231182,0.39096330063785,-0.166120599013213,-0.068306270883898,0.100833701342811,-0.652471017848184,0.846347300610731,0.290348575525554,0.863491874251826,1.15580743559197,0.931612394946547
22,0.88914587897467,0.950180208646687,1.68441612897987,2.13016973223132,-0.485455924146967,-0.126981097275317,0.853839509992801,0.0209237951966744,-0.502069832616201,-0.0484085667079892,0.808431940168118,-1.22457237231217
23,1.12413448125021,-3.10928800322801,-2.00856000750231,-0.864408491146139,-0.356479900252721,-0.182357776454584,-1.01983839337509,-1.85218176477744,-1.7835407746023,-1.71691790960825,-0.061292974283753,-0.792478788630269
24,0.535512296815564,-0.211873976509333,-0.365397252426304,0.0875249519786701,-0.156158824255429,-0.584937202548048,-0.963682138995789,0.485094502717858,0.0809529165058283,0.74003979509034,0.730275425910067,0.973204058689954
25,-0.249998933938434,0.726353867116192,-0.133652778352602,-0.273149387149752,0.155706293295744,-0.0782611701175141,0.682658205822532,0.881737110621588,-0.913720761191877,-0.335627702207269,0.027589374783705,0.725580247557322
26,0.0968199246862198,0.520173544239277,-0.384246914773057,0.255318449422998,-2.42901382041777,-2.35969684595329,-2.80428987272651,-1.86884891126766,-1.76150864047098,-1.49959360112098,-1.07829970167126,-0.630480947102718
27,-0.879526772403017,-0.272152146479288,-0.138207371796361,-1.11377226164232,-0.405684396371985,-0.498726507926218,-0.536842084864635,1.11079462070972,1.71926786503185,1.92319874438995,1.38870588377098,0.571317346659371
28,-0.237159073785878,0.00253082939155051,0.302840933095049,0.352185974659799,-0.606558645058325,-0.749749379058967,-0.472402198975397,-2.39077772542947,-1.34874148290435,-0.738964750516915,0.295564214297543,-0.02359215318533
29,0.606116175743417,-0.867382680733432,-1.32470444158664,-1.15433575151488,-0.161197900473054,-0.81990019201722,-0.413404358427108,-0.858902389452402,1.43676861797745,-0.682596894848289,-0.886466482497925,-1.55473002465429
30,-0.135586420621397,1.99443426867353,1.14657466261174,0.143561206193397,-0.83563094099839,-1.97424318963935,-1.81354018005843,0.448836645611882,0.262440421500342,-0.505932486561897,-1.62135167115464,-1.63438168829443
31,-0.290395486363805,-0.599672220530668,0.855420641546849,0.193940345357407,0.304226199947621,1.45688783004406,0.176856651097038,0.0286501590161597,0.300899745928865,-0.108036479035117,-0.0341011091667566,-0.415205539646009
32,-1.39001316026475,-0.356093759821773,-0.951136022438933,-0.37312762201155,-0.423896743037329,-0.290694188218092,-0.371170738910325,0.949273089003939,0.264881037062437,0.640618544242152,-0.0811841026736877,0.239959697203458
33,-0.253421447475716,-1.38740475884996,-0.138387691936517,0.145097471090564,1.52627787094787,1.76046247416294,0.627915856108044,2.35709171147771,1.8465847548565,1.97626530230072,0.632158049099413,1.56685460069821
34,-0.547149228124174,0.431797190978462,-1.89289945569398,-1.60572844243924,0.194648050209498,0.101276669855049,0.194753108412178,-0.785713795027719,-0.611115523578331,-2.14263229419175,-3.0898436557292,-1.5604266631026
35,-1.08138442422668,-0.797257527941052,1.01772391122388,-0.0112763740054289,1.62406529141052,2.17673278555496,2.37061400825897,1.7495393612526,0.0194632424783536,1.11266616510655,0.711859435142034,1.78722273474989
